artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:2CotyFTVKWR1jJLPTrrjdu,spotify:track:4sAoshwHCmh4IHMQxZHwRD,Baby Eu Tava na Rua da Água,86,Baby Eu Tava na Rua da Água,2023-12-01,116308,7,84.295,0.637,0.703,0.721,3.233,0.201,0.271,0,TR,65,[],9979,https://i.scdn.co/image/ab6761610000e5ebed973ba26ef9b312e60719eb,1,Brasil,2024-02-28
spotify:artist:0IhzJFf4QBEz0ifqLwScKV,spotify:track:2InS5VWKJQbsFBKOsf1cJB,Let's Go 4,88,Let's Go 4,2023-08-29,641941,10,113.427,0.782,0.631,0.866,-8.473,0.592,0.123,0,Dj GBR,69,['rave funk'],522825,https://i.scdn.co/image/ab6761610000e5eb95aa9ff29c207fb3691b66bd,2,Brasil,2024-02-28
spotify:artist:3hq7WoPJsrRP0KMSLhUgRz,spotify:track:7vCtJ5u7dFM4tAWtgFf4l8,Anestesiado - Ao Vivo,85,Anestesiado (Ao Vivo),2023-11-16,172549,2,159.966,0.53,0.855,0.38,-3.972,0.0807,0.418,0,Murilo Huff,74,"['arrocha', 'sertanejo', 'sertanejo universitario']",1020815,https://i.scdn.co/image/ab6761610000e5eb2ed42a5bbb0933a94d990718,3,Brasil,2024-02-28
spotify:artist:5wbf52LA6kcaboHSN6NEF1,spotify:track:0oQCRjrWGvkqkdf82UlXI3,POCPOC,88,POCPOC,2023-11-23,127385,10,129.891,0.837,0.636,0.857,-4.206,0.0521,0.239,0,PEDRO SAMPAIO,74,"['funk carioca', 'funk rj']",2386477,https://i.scdn.co/image/ab6761610000e5eb26eb698a396a9cd44ab2658c,4,Brasil,2024-02-28
spotify:artist:0uGWkZRPp1Urk77XBrPBsZ,spotify:track:6GmyQws2xpUFIN5dXBNTrl,Dia de Fluxo,86,Dia de Fluxo,2023-12-18,133611,4,129.906,0.821,0.687,0.869,-3.515,0.0551,0.0916,3.14e-06,AgroPlay,72,['agronejo'],609107,https://i.scdn.co/image/ab6761610000e5eb51b4bd29758ee89585f960c2,5,Brasil,2024-02-28
spotify:artist:4PLdCloYxu2bMKfuuB9lI5,spotify:track:697gwO5YoSGVAnlfREIZll,Tenho Que Me Decidir,86,O Cara Do Momento,2023-11-29,232258,1,124.109,0.795,0.603,0.753,-6.703,0.0775,0.392,0,MC PH,79,"['funk consciente', 'funk paulista']",1609663,https://i.scdn.co/image/ab6761610000e5ebe502ea705fe94e5297059c1d,6,Brasil,2024-02-28
spotify:artist:2v5eqze59fqRes2e5QVGhf,spotify:track:6fcQIY5VSFNrK4YzDoljPQ,Perna Bamba,78,Diferentão,2023-12-15,127220,9,134.012,0.827,0.894,0.96,-3.386,0.0727,0.352,8.36e-06,Parangolé,66,"['axe', 'pagode', 'pagode baiano']",502274,https://i.scdn.co/image/ab6761610000e5ebeea710416076dd4fe54cd5cc,7,Brasil,2024-02-28
spotify:artist:2CKOmarVWvWqkNWUatHCex,spotify:track:6r6wTVl7sBndpdlzBSEYnF,Lua,24,Boiadeira Internacional (Ao Vivo),2024-02-23,206538,11,130.009,0.667,0.838,0.34,-4.036,0.0412,0.307,1.18e-05,Ana Castela,83,"['agronejo', 'sertanejo', 'sertanejo pop']",4733004,https://i.scdn.co/image/ab6761610000e5eb26abde7ba3cfdfb8c1900baf,8,Brasil,2024-02-28
spotify:artist:487N2T9nIPEHrlTZLL3SQs,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Barulho Do Foguete - Ao Vivo,87,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,133547,4,79.994,0.646,0.871,0.624,-6.195,0.219,0.172,0,Zé Neto & Cristiano,78,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",18528947,https://i.scdn.co/image/ab6761610000e5eb1bb9201db3ff149830f0139a,9,Brasil,2024-02-28
spotify:artist:4NUePmzDvCYqilXBFa91Hg,spotify:track:0I0WaeHgXRRA9sP2LOLoE4,Passada de Mão - Ao Vivo,81,Passada de Mão (Ao Vivo),2024-02-01,163575,11,136.083,0.739,0.707,0.816,-8.051,0.0699,0.627,0,Dilsinho,73,"['pagode', 'pagode novo', 'sertanejo universitario']",4032019,https://i.scdn.co/image/ab6761610000e5eb6c42b8c433896d19fe1c74f3,10,Brasil,2024-02-28
spotify:artist:6TYimByryGphZCtwYopH0y,spotify:track:2sYFUcurlISdHlAsnYCEgD,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,88,Raiz Goiânia (Ao Vivo),2023-10-12,265451,9,124.041,0.629,0.805,0.589,-4.158,0.0452,0.242,0,Lauana Prado,78,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",3836341,https://i.scdn.co/image/ab6761610000e5eb522d89bd1a5c2a472982b86e,11,Brasil,2024-02-28
