artist_uri,track_uri,track_name,track_pop,track_album,release_date,track_duration_ms,track_key,track_bpm,track_dance,track_energy,track_valence,track_loudness,track_speechiness,track_acousticness,track_instrumentalness,artist_name,artist_pop,artist_genres,followers,artist_image,ranking,region,acquisition_date
spotify:artist:45dkTj5sMRSjrmBSBeiHym,spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,100,greedy,2023-09-15,131872,6,111.018,0.75,0.733,0.844,-3.18,0.0319,0.256,0,Tate McRae,86,"['alt z', 'pop']",4740238,https://i.scdn.co/image/ab6761610000e5eb846308bf9bf7d3183958b3a6,1,Global,2024-02-09
spotify:artist:3Me35AWHCGqW4sZ7bWWJt1,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,La Diabla,99,La Diabla,2023-11-30,172264,11,131.842,0.751,0.819,0.697,-4.372,0.0409,0.255,0,Xavi,86,['sad sierreno'],2095797,https://i.scdn.co/image/ab6761610000e5ebf25379218c13e6aef1f1793d,2,Global,2024-02-09
spotify:artist:22wbnEMDvgVIAGdFeek6ET,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,95,Beautiful Things,2024-01-18,180304,10,105.029,0.472,0.471,0.219,-5.692,0.0603,0.151,0,Benson Boone,78,['singer-songwriter pop'],1279771,https://i.scdn.co/image/ab6761610000e5ebb2ce21a89c09c00d80d8ca25,3,Global,2024-02-09
spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",98,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,244685,8,87.51,0.522,0.641,0.202,-6.287,0.0318,0.0545,0,The Weeknd,95,"['canadian contemporary r&b', 'canadian pop', 'pop']",78707952,https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb,4,Global,2024-02-09
spotify:artist:06HL4z0CvFAxyc27GXpf02,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,99,Lover,2019-08-23,178427,9,169.994,0.552,0.702,0.564,-5.707,0.157,0.117,2.06e-05,Taylor Swift,100,['pop'],100995700,https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4,5,Global,2024-02-09
spotify:artist:2uYWxilOVlUdk4oV9DvwqK,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,99,The Land Is Inhospitable and So Are We,2023-09-15,137773,9,113.95,0.504,0.308,0.121,-14.958,0.0321,0.868,0.135,Mitski,84,"['brooklyn indie', 'pov: indie']",6843785,https://i.scdn.co/image/ab6761610000e5eb4bdb3888818637acb71c4a13,6,Global,2024-02-09
spotify:artist:1URnnhqYAYcrqrcwql10ft,spotify:track:52eIcoLUM25zbQupAZYoFh,redrum,96,american dream,2024-01-12,270698,2,172.089,0.624,0.74,0.246,-8.445,0.0481,0.00529,0.000224,21 Savage,93,"['atl hip hop', 'hip hop', 'rap']",16991740,https://i.scdn.co/image/ab6761610000e5eba5e754a9c1fc7ad7ee01798b,7,Global,2024-02-09
spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,97,Stick Season,2022-10-14,182347,9,117.913,0.662,0.488,0.817,-6.894,0.0682,0.782,0,Noah Kahan,86,['pov: indie'],2184537,https://i.scdn.co/image/ab6761610000e5eb336ec53126239813d38ff588,8,Global,2024-02-09
spotify:artist:2LRoIwlKmHjgvigdNGBHNo,spotify:track:7bywjHOc0wSjGGbj04XbVi,LUNA,97,FERXXOCALIPSIS,2023-12-01,196800,7,100.019,0.774,0.86,0.446,-2.888,0.13,0.131,0,Feid,91,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",9671410,https://i.scdn.co/image/ab6761610000e5eb9e7c05016af970bb9bf76cc1,9,Global,2024-02-09
spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:4xhsWYTOGcal8zt0J161CU,Lovin On Me,99,Lovin On Me,2023-11-10,138411,2,104.983,0.943,0.558,0.606,-4.911,0.0568,0.0026,2.19e-06,Jack Harlow,84,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",3529086,https://i.scdn.co/image/ab6761610000e5eb2aab40ce03f3fa86163f78bb,10,Global,2024-02-09
